id_noticia,author,category,target,full_num_tokens,full_pausality,full_emotiveness,full_diversity,full_verb_density,full_noun_density,full_adj_density,full_adv_density,full_pron_density,full_upper_case_density,full_avg_sentence_len,full_avg_word_len,trunc_num_tokens,trunc_pausality,trunc_emotiveness,trunc_diversity,trunc_verb_density,trunc_noun_density,trunc_adj_density,trunc_adv_density,trunc_pron_density,trunc_upper_case_density,trunc_avg_sentence_len,trunc_avg_word_len,dominio,year_publication,month_publication,link_density
899,191,0,0,2692,2.69811320754717,0.2227848101265822,0.3262599469496021,0.1289004457652303,0.1645616641901931,0.0245170876671619,0.0408618127786032,0.0594353640416047,0.0100297176820208,14.226415094339623,4.67683465959328,255,4.1,0.1097560975609756,0.5514018691588785,0.1254901960784313,0.196078431372549,0.0196078431372549,0.0156862745098039,0.0392156862745098,0.0039215686274509,21.4,4.775700934579439,9,2017,9,0.0
900,272,1,0,592,3.4166666666666665,0.3757225433526011,0.5108055009823183,0.0945945945945946,0.1976351351351351,0.081081081081081,0.0287162162162162,0.0320945945945945,0.0016891891891891,21.20833333333333,5.343811394891945,354,3.4375,0.3495145631067961,0.5551839464882943,0.0903954802259887,0.2005649717514124,0.0819209039548022,0.019774011299435,0.019774011299435,0.0028248587570621,18.6875,5.404682274247492,9,2017,8,0.0
901,484,1,0,99,2.4285714285714284,0.0588235294117647,0.654320987654321,0.0808080808080808,0.2626262626262626,0.0202020202020202,0.0,0.0101010101010101,0.0101010101010101,11.571428571428571,4.518518518518518,34,1.6666666666666667,0.0,0.7241379310344828,0.088235294117647,0.2941176470588235,0.0,0.0,0.0,0.0,9.666666666666666,4.827586206896552,18,2017,8,0.0
902,485,0,0,1697,4.098360655737705,0.2903225806451613,0.4073305670816044,0.1090159104301708,0.2197996464348851,0.0695344725987036,0.0259281084266352,0.0300530347672362,0.0082498526812021,23.704918032786885,5.477178423236515,360,6.333333333333333,0.2615384615384615,0.6072607260726073,0.1138888888888888,0.2472222222222222,0.0805555555555555,0.0138888888888888,0.0138888888888888,0.0055555555555555,33.666666666666664,5.627062706270627,9,2017,6,0.0
903,214,0,0,2702,2.9703703703703703,0.3103044496487119,0.3860869565217391,0.119541080680977,0.196521095484826,0.0525536639526276,0.045521835677276,0.0451517394522575,0.0033308660251665,17.037037037037038,4.64304347826087,532,3.111111111111111,0.3554216867469879,0.5736607142857143,0.1203007518796992,0.1917293233082706,0.0507518796992481,0.0601503759398496,0.0432330827067669,0.0037593984962406,16.59259259259259,4.502232142857143,9,2017,8,0.0
904,211,2,0,2057,4.358208955223881,0.4040219378427788,0.4715585893060295,0.0792416140009723,0.1866796305298979,0.0704910063198833,0.0369470102090422,0.024793388429752,0.0063198833252309,26.23880597014925,5.199658703071672,198,3.857142857142857,0.3333333333333333,0.7543859649122807,0.1161616161616161,0.2171717171717171,0.0757575757575757,0.0353535353535353,0.0454545454545454,0.0101010101010101,24.428571428571427,5.4035087719298245,18,2017,12,0.0
905,226,1,0,517,2.9130434782608696,0.1483516483516483,0.5211581291759465,0.1489361702127659,0.2030947775628626,0.0193423597678916,0.0328820116054158,0.0444874274661508,0.0096711798839458,19.52173913043478,4.734966592427617,218,2.555555555555556,0.1780821917808219,0.5743589743589743,0.146788990825688,0.1880733944954128,0.0275229357798165,0.0321100917431192,0.0504587155963302,0.0137614678899082,21.666666666666668,4.758974358974359,9,2017,8,0.0
906,486,0,0,1702,4.638297872340425,0.4107883817427386,0.4996628455832771,0.081668625146886,0.2015276145710928,0.0734430082256169,0.0428907168037602,0.0305522914218566,0.0070505287896592,31.5531914893617,4.886041807147674,107,2.0,0.4545454545454545,0.7326732673267327,0.0654205607476635,0.2429906542056074,0.0841121495327102,0.0560747663551401,0.02803738317757,0.0186915887850467,33.666666666666664,4.900990099009901,6,2018,3,0.0
907,214,1,0,2431,2.3533834586466167,0.3558052434456928,0.3963155408597071,0.1410941999177293,0.188399835458659,0.0633484162895927,0.0538872891814068,0.0621143562320032,0.0024681201151789,15.917293233082706,4.876712328767123,956,2.207547169811321,0.3534743202416918,0.5220500595947557,0.1474895397489539,0.1987447698744769,0.0690376569037656,0.053347280334728,0.0470711297071129,0.002092050209205,15.830188679245284,5.078665077473183,9,2018,2,0.0
908,487,1,0,1068,3.4,0.2881944444444444,0.4682274247491639,0.1095505617977528,0.1601123595505618,0.0402621722846441,0.0374531835205992,0.0599250936329588,0.0028089887640449,17.94,4.634336677814939,293,2.7142857142857144,0.2988505747126437,0.6,0.1296928327645051,0.167235494880546,0.0477815699658703,0.0409556313993174,0.0887372013651877,0.0068259385665529,18.214285714285715,4.807843137254902,9,2017,5,0.0
909,488,2,0,807,2.3043478260869565,0.2063492063492063,0.4442857142857143,0.1226765799256505,0.1895910780669145,0.0285006195786864,0.0359355638166047,0.0408921933085501,0.0061957868649318,15.217391304347826,4.814285714285714,112,2.333333333333333,0.064516129032258,0.6428571428571429,0.0982142857142857,0.1785714285714285,0.0089285714285714,0.0089285714285714,0.0178571428571428,0.0089285714285714,16.333333333333332,4.73469387755102,9,2017,6,0.0
910,489,2,0,1681,3.238805970149253,0.2619502868068833,0.3896103896103896,0.098750743604997,0.2123735871505056,0.041046995835812,0.0404521118381915,0.0249851279000594,0.0208209399167162,21.83582089552239,5.025974025974026,192,3.142857142857143,0.1481481481481481,0.5705882352941176,0.0989583333333333,0.1822916666666666,0.015625,0.0260416666666666,0.046875,0.015625,24.285714285714285,4.805882352941176,9,2017,11,0.0
911,484,2,0,2444,2.320261437908497,0.3242876526458616,0.3432692307692307,0.1305237315875613,0.1710310965630114,0.042962356792144,0.0548281505728314,0.0953355155482815,0.0036824877250409,13.594771241830063,4.573557692307692,50,2.0,0.2,0.8181818181818182,0.06,0.24,0.06,0.0,0.02,0.0,14.666666666666666,4.909090909090909,18,2018,2,0.0
912,490,1,0,1472,2.111111111111111,0.414,0.4499252615844544,0.1127717391304347,0.2269021739130435,0.0869565217391304,0.0536684782608695,0.0244565217391304,0.0013586956521739,21.23809523809524,5.257100149476831,207,1.3125,0.375,0.7096774193548387,0.1256038647342995,0.2222222222222222,0.0869565217391304,0.0434782608695652,0.0241545893719806,0.0048309178743961,11.625,5.064516129032258,27,2017,4,0.0
913,325,1,0,1110,2.297872340425532,0.1662404092071611,0.4885114885114885,0.1171171171171171,0.2351351351351351,0.0378378378378378,0.0207207207207207,0.0324324324324324,0.0072072072072072,21.29787234042553,4.686313686313686,201,1.9,0.2112676056338028,0.6758241758241759,0.099502487562189,0.2537313432835821,0.0497512437810945,0.0248756218905472,0.0348258706467661,0.0149253731343283,18.2,4.824175824175824,9,2017,12,0.0
914,491,2,0,1220,2.4864864864864864,0.1922077922077922,0.4473429951690821,0.1254098360655737,0.1901639344262295,0.0245901639344262,0.0360655737704918,0.0598360655737704,0.0049180327868852,13.986486486486486,4.480193236714976,296,2.571428571428572,0.1538461538461538,0.5653846153846154,0.0945945945945946,0.2128378378378378,0.0236486486486486,0.0236486486486486,0.0337837837837837,0.0101351351351351,18.571428571428573,4.373076923076923,9,2018,3,0.0
915,492,2,0,2782,2.9536423841059603,0.2447397563676633,0.4160958904109589,0.1333572969086987,0.1912293314162473,0.0287562904385334,0.0506829618979151,0.0492451473759885,0.0014378145219266,15.47019867549669,4.476455479452055,207,3.583333333333333,0.3666666666666666,0.6829268292682927,0.1159420289855072,0.1739130434782608,0.038647342995169,0.0676328502415458,0.0531400966183574,0.0,13.666666666666666,3.9939024390243913,25,2015,8,0.0
916,493,2,0,986,2.4615384615384617,0.1776504297994269,0.4987864077669903,0.1267748478701825,0.2271805273833671,0.0263691683569979,0.0365111561866125,0.0273833671399594,0.0050709939148073,12.676923076923076,4.728155339805825,396,3.5,0.2105263157894736,0.598159509202454,0.1237373737373737,0.2121212121212121,0.0252525252525252,0.0454545454545454,0.0202020202020202,0.0101010101010101,16.3,4.54601226993865,20,2017,12,0.0
917,21,2,0,825,1.7321428571428572,0.2250922509225092,0.5598349381017882,0.1115151515151515,0.2169696969696969,0.0424242424242424,0.0315151515151515,0.0278787878787878,0.006060606060606,12.982142857142858,4.631361760660248,118,1.6,0.3333333333333333,0.7941176470588235,0.0762711864406779,0.2288135593220339,0.059322033898305,0.0423728813559322,0.0169491525423728,0.0084745762711864,10.2,4.813725490196078,9,2017,10,0.0
918,21,1,0,895,1.9482758620689653,0.196551724137931,0.5377720870678617,0.1072625698324022,0.2167597765363128,0.0402234636871508,0.0234636871508379,0.0368715083798882,0.0134078212290502,13.46551724137931,4.548015364916774,160,1.5454545454545454,0.3090909090909091,0.6713286713286714,0.09375,0.25,0.075,0.03125,0.03125,0.0,13.0,4.405594405594406,9,2018,1,0.0
919,221,2,0,1100,3.02,0.2005571030640668,0.4040084388185654,0.109090909090909,0.2172727272727272,0.0318181818181818,0.0336363636363636,0.0354545454545454,0.0027272727272727,18.96,4.801687763713081,66,3.0,0.1538461538461538,0.6666666666666666,0.0606060606060606,0.1363636363636363,0.0303030303030303,0.0,0.0454545454545454,0.0,13.5,4.981481481481482,9,2017,4,0.0
920,214,2,0,1811,3.114583333333333,0.2744360902255639,0.4493712772998015,0.1159580342352291,0.1778023191606847,0.0458310325786858,0.0347874102705687,0.0419657647708448,0.0066261733848702,15.739583333333334,4.727332892124421,295,2.7142857142857144,0.2125,0.6596638655462185,0.1152542372881356,0.1559322033898305,0.0372881355932203,0.0203389830508474,0.0610169491525423,0.0033898305084745,11.333333333333334,4.546218487394958,9,2017,2,0.0
921,494,2,0,1781,2.755905511811024,0.3125,0.4177746675997201,0.0993823694553621,0.1521617069062324,0.0308815272318921,0.0477259966311061,0.0651319483436271,0.0022459292532285,11.251968503937007,4.538838348495451,164,2.75,0.3023255813953488,0.6106870229007634,0.073170731707317,0.1890243902439024,0.0304878048780487,0.048780487804878,0.048780487804878,0.0,10.916666666666666,4.793893129770993,18,2017,4,0.0
922,495,2,0,633,2.2857142857142856,0.198237885462555,0.4401408450704225,0.1263823064770932,0.2322274881516587,0.0315955766192733,0.0394944707740916,0.0600315955766192,0.0015797788309636,20.285714285714285,4.535211267605634,124,1.1666666666666667,0.196078431372549,0.5897435897435898,0.1048387096774193,0.3064516129032258,0.064516129032258,0.0161290322580645,0.0241935483870967,0.0,19.5,4.760683760683761,9,2018,3,0.0
923,214,2,0,3222,2.2795698924731185,0.2922330097087379,0.3196281730425456,0.1151458721291123,0.2045313469894475,0.0515207945375543,0.0418994413407821,0.0446927374301676,0.0108628181253879,15.03763440860215,4.984983911333572,218,5.8,0.2112676056338028,0.5502645502645502,0.1009174311926605,0.2247706422018348,0.0596330275229357,0.0091743119266055,0.0045871559633027,0.0137614678899082,37.8,5.470899470899471,9,2017,7,0.0
924,214,1,0,1048,2.62,0.3875432525951557,0.4672489082969432,0.1183206106870229,0.157442748091603,0.0534351145038167,0.0534351145038167,0.0314885496183206,0.0104961832061068,18.32,4.968340611353712,210,1.6923076923076923,0.234375,0.6223404255319149,0.1142857142857142,0.1904761904761904,0.0428571428571428,0.0285714285714285,0.0428571428571428,0.0095238095238095,14.461538461538462,4.904255319148936,9,2017,8,0.0
925,496,1,0,3623,2.982558139534884,0.2911917098445596,0.364425860405275,0.0607231576041954,0.2056306927960254,0.0585150427822246,0.0190449903394976,0.0088324592878829,0.0066243444659122,18.07558139534884,4.9597941460276616,103,2.6666666666666665,0.2222222222222222,0.7241379310344828,0.029126213592233,0.233009708737864,0.058252427184466,0.0,0.0,0.0097087378640776,14.5,4.896551724137931,9,2018,1,0.0
926,21,1,0,729,1.8478260869565215,0.1508620689655172,0.5552099533437014,0.1124828532235939,0.205761316872428,0.0288065843621399,0.0192043895747599,0.0246913580246913,0.0123456790123456,13.978260869565217,4.555209953343701,85,1.25,0.25,0.8133333333333334,0.1058823529411764,0.2235294117647059,0.0705882352941176,0.0117647058823529,0.0117647058823529,0.0,9.375,4.84,9,2018,1,0.0
927,497,2,0,1427,2.814814814814815,0.3114035087719298,0.4440734557595993,0.1233356692361597,0.1962158374211632,0.043447792571829,0.056061667834618,0.0574632095304835,0.0007007708479327,14.790123456790123,4.700333889816361,509,2.7142857142857144,0.3048780487804878,0.5565819861431871,0.1139489194499017,0.2082514734774067,0.0530451866404715,0.0451866404715127,0.0491159135559921,0.0019646365422396,15.464285714285714,4.886836027713626,9,2017,5,0.0
928,351,1,0,982,3.4571428571428573,0.3814432989690721,0.4790697674418605,0.0947046843177189,0.2016293279022403,0.0682281059063136,0.0448065173116089,0.0264765784114052,0.0020366598778004,24.571428571428573,5.054651162790698,135,2.4285714285714284,0.2571428571428571,0.6949152542372882,0.0814814814814814,0.1777777777777777,0.0592592592592592,0.0074074074074074,0.037037037037037,0.0,16.857142857142858,5.0,9,2018,2,0.0
929,214,2,0,2163,3.0594059405940595,0.2449494949494949,0.4538586076632487,0.1183541377716135,0.2478039759593157,0.0587147480351363,0.0309754969949144,0.0300508552935737,0.001386962552011,18.346534653465348,5.199676200755532,374,2.6875,0.3053435114503817,0.6012084592145015,0.106951871657754,0.2433155080213903,0.0775401069518716,0.0294117647058823,0.0374331550802139,0.0,20.6875,4.966767371601208,9,2017,11,0.0
930,20,1,0,680,4.666666666666667,0.2039473684210526,0.5485008818342152,0.0573529411764705,0.1661764705882353,0.0264705882352941,0.0191176470588235,0.0117647058823529,0.013235294117647,23.625,4.790123456790123,49,1.25,0.125,0.7045454545454546,0.1428571428571428,0.1836734693877551,0.0,0.0408163265306122,0.0408163265306122,0.0,11.0,5.5,9,2017,10,0.0
931,498,0,0,1806,3.3174603174603177,0.2447183098591549,0.4360902255639097,0.0996677740863787,0.2148394241417497,0.044296788482835,0.0326688815060908,0.030454042081949,0.0105204872646733,25.33333333333333,5.112781954887218,264,2.888888888888889,0.1847826086956521,0.6638655462184874,0.0984848484848484,0.25,0.0378787878787878,0.0265151515151515,0.034090909090909,0.0189393939393939,26.444444444444443,4.88655462184874,9,2017,1,0.0
932,327,1,0,641,3.206896551724138,0.1756097560975609,0.4643510054844607,0.1045241809672386,0.2152886115444617,0.0249609984399376,0.0312012480499219,0.0249609984399376,0.0140405616224648,18.86206896551724,4.680073126142596,483,3.227272727272727,0.1633986928104575,0.4878640776699029,0.1076604554865424,0.2091097308488612,0.0227743271221532,0.0289855072463768,0.020703933747412,0.0186335403726708,18.727272727272727,4.703883495145631,9,2017,8,0.0
933,214,0,0,3393,2.273809523809524,0.3860830527497194,0.3392026578073089,0.0904804008252284,0.1721190686707928,0.0601237842617152,0.0412614205717654,0.0333038608900677,0.0085470085470085,17.916666666666668,4.790697674418604,433,1.9545454545454544,0.3416666666666667,0.5205128205128206,0.092378752886836,0.184757505773672,0.0577367205542725,0.0369515011547344,0.0254041570438799,0.0115473441108545,17.727272727272727,4.792307692307692,9,2018,1,0.0
934,107,2,0,1360,2.880597014925373,0.2829581993569132,0.4496124031007752,0.0647058823529411,0.1639705882352941,0.0419117647058823,0.0227941176470588,0.013235294117647,0.0308823529411764,17.328358208955223,5.149870801033591,150,2.2,0.3947368421052631,0.65625,0.0733333333333333,0.18,0.0533333333333333,0.0466666666666666,0.0066666666666666,0.02,12.8,5.3515625,12,2016,5,0.0
935,499,0,0,1365,2.730769230769231,0.1981132075471698,0.4509632224168126,0.1347985347985348,0.1758241758241758,0.0271062271062271,0.0344322344322344,0.0483516483516483,0.0212454212454212,14.64102564102564,4.736427320490368,274,2.857142857142857,0.2298850574712643,0.6111111111111112,0.145985401459854,0.1715328467153284,0.0255474452554744,0.0474452554744525,0.0291970802919708,0.010948905109489,16.714285714285715,4.923076923076923,5,2018,1,0.0
936,500,1,0,2321,3.397959183673469,0.2333767926988266,0.4056366381479617,0.1025420077552779,0.2279190004308487,0.0452391210685049,0.0318828091339939,0.0241275312365359,0.0038776389487289,20.275510204081638,5.116758933064922,158,2.375,0.1147540983606557,0.7050359712230215,0.0949367088607595,0.2911392405063291,0.0316455696202531,0.0126582278481012,0.0,0.0126582278481012,17.375,5.129496402877698,9,2017,9,0.0
937,214,0,0,2356,3.369369369369369,0.2734274711168164,0.4215042907622413,0.1090831918505942,0.2215619694397283,0.0522071307300509,0.0382003395585738,0.0301358234295415,0.0050933786078098,17.846846846846848,4.953054013124684,194,2.4285714285714284,0.2058823529411764,0.7,0.1030927835051546,0.2474226804123711,0.0412371134020618,0.0309278350515463,0.0103092783505154,0.0,11.428571428571429,4.7375,9,2017,11,0.0
938,501,0,0,1506,2.731707317073171,0.2633744855967078,0.4441842310694769,0.1195219123505976,0.2031872509960159,0.0438247011952191,0.0411686586985391,0.0318725099601593,0.0079681274900398,15.621951219512194,4.831381733021077,114,1.7142857142857142,0.3142857142857143,0.7843137254901961,0.1228070175438596,0.1842105263157894,0.0701754385964912,0.0263157894736842,0.0087719298245614,0.0175438596491228,14.571428571428571,4.470588235294118,9,2018,2,0.0
939,272,0,0,322,3.142857142857143,0.23,0.5848375451263538,0.108695652173913,0.201863354037267,0.0372670807453416,0.0341614906832298,0.031055900621118,0.0031055900621118,19.785714285714285,4.754512635379061,35,1.3333333333333333,0.0909090909090909,0.7741935483870968,0.0857142857142857,0.2285714285714285,0.0285714285714285,0.0,0.0,0.0,10.333333333333334,4.548387096774194,9,2017,5,0.0
940,107,1,0,957,2.3191489361702127,0.2862190812720848,0.4827586206896552,0.0888192267502612,0.2068965517241379,0.0668756530825496,0.0177638453500522,0.0219435736677116,0.0052246603970741,17.893617021276597,5.024970273483948,194,3.2857142857142856,0.3773584905660377,0.6783625730994152,0.0670103092783505,0.2061855670103092,0.0670103092783505,0.0360824742268041,0.0103092783505154,0.0103092783505154,24.428571428571427,5.128654970760234,16,2017,10,0.0
941,272,1,0,953,4.5588235294117645,0.3321299638989169,0.4956085319949811,0.1185729275970619,0.1720881427072403,0.0703043022035676,0.0262329485834207,0.0220356768100734,0.0073452256033578,23.44117647058824,5.223337515683815,161,2.6,0.5,0.6222222222222222,0.1180124223602484,0.15527950310559,0.1055900621118012,0.031055900621118,0.0248447204968944,0.0124223602484472,13.5,5.214814814814815,9,2017,8,0.0
942,21,2,0,784,2.175,0.1917293233082706,0.5747126436781609,0.1071428571428571,0.2321428571428571,0.0382653061224489,0.0267857142857142,0.0267857142857142,0.0089285714285714,17.4,4.837643678160919,117,1.2857142857142858,0.3111111111111111,0.7129629629629629,0.1282051282051282,0.2564102564102564,0.0854700854700854,0.0341880341880341,0.0256410256410256,0.0,15.428571428571429,4.888888888888889,9,2018,2,0.0
943,214,2,0,1734,3.0,0.332703213610586,0.4002722940776038,0.1205305651672433,0.1845444059976932,0.0530565167243368,0.0484429065743944,0.0507497116493656,0.0005767012687427,16.693181818181817,4.781484002722941,351,2.764705882352941,0.2605042016806723,0.631578947368421,0.094017094017094,0.245014245014245,0.0484330484330484,0.0398860398860398,0.0341880341880341,0.0,17.88235294117647,5.121710526315789,9,2017,5,0.0
944,502,1,0,730,3.259259259259259,0.2318181818181818,0.4742589703588143,0.0835616438356164,0.2178082191780821,0.0342465753424657,0.0356164383561643,0.0164383561643835,0.0205479452054794,23.74074074074074,4.970358814352574,21,1.0,0.375,1.0,0.1904761904761904,0.1904761904761904,0.0952380952380952,0.0476190476190476,0.0,0.0476190476190476,9.5,6.157894736842105,9,2018,3,0.0
945,21,1,0,1137,3.5625,0.2146739130434782,0.4652849740932642,0.1125769569041336,0.2110817941952506,0.0510114335971855,0.0184696569920844,0.030782761653474,0.0043975373790677,20.104166666666668,5.2424870466321245,239,2.9166666666666665,0.16,0.6372549019607843,0.0920502092050209,0.2217573221757322,0.0376569037656903,0.0125523012552301,0.0292887029288702,0.00418410041841,17.0,5.0588235294117645,9,2017,8,0.0
946,219,0,0,635,2.76,0.1683673469387755,0.4336283185840708,0.0960629921259842,0.2125984251968504,0.0220472440944881,0.0299212598425196,0.0173228346456692,0.0377952755905511,22.6,5.12212389380531,147,2.0,0.1176470588235294,0.6666666666666666,0.1360544217687075,0.2108843537414966,0.0136054421768707,0.0272108843537414,0.0136054421768707,0.0408163265306122,14.333333333333334,5.294573643410852,9,2017,8,0.0
947,418,1,0,1119,1.7264150943396226,0.3978102189781022,0.3969957081545064,0.0911528150134048,0.1537086684539767,0.0500446827524575,0.0473637176050044,0.0420017873100983,0.0080428954423592,8.79245283018868,4.562231759656652,133,1.181818181818182,0.2307692307692307,0.6416666666666667,0.0902255639097744,0.2030075187969924,0.0451127819548872,0.0225563909774436,0.0601503759398496,0.0150375939849624,10.909090909090908,4.65,16,2018,3,0.0
948,503,0,0,881,3.3095238095238093,0.2013888888888889,0.4804318488529014,0.1169125993189557,0.209988649262202,0.0317820658342792,0.0340522133938706,0.0419977298524404,0.003405221339387,17.642857142857142,4.986504723346829,152,3.571428571428572,0.3428571428571428,0.6299212598425197,0.0460526315789473,0.1842105263157894,0.0592105263157894,0.0197368421052631,0.0197368421052631,0.0,18.142857142857142,5.05511811023622,9,2018,3,0.0
949,214,1,0,2452,2.416,0.2970550576184379,0.4206607724523034,0.1121533442088091,0.2063621533442088,0.0566884176182708,0.0379282218597063,0.0379282218597063,0.0012234910277324,17.192,4.88552815262913,284,3.6,0.3023255813953488,0.5766129032258065,0.0985915492957746,0.204225352112676,0.0704225352112676,0.0211267605633802,0.0352112676056338,0.0,24.8,4.995967741935484,9,2017,10,0.0
950,369,1,0,388,3.8333333333333335,0.3018867924528302,0.4780058651026393,0.1159793814432989,0.1572164948453608,0.0463917525773195,0.0360824742268041,0.0283505154639175,0.0077319587628865,28.416666666666668,5.073313782991202,107,2.0,0.3666666666666666,0.6494845360824743,0.0841121495327102,0.1962616822429906,0.0467289719626168,0.0560747663551401,0.0,0.0093457943925233,19.4,5.041237113402062,9,2017,12,0.0
951,217,2,0,1791,1.9906542056074767,0.2658662092624357,0.4159797083069118,0.1284198771635957,0.1970965940815187,0.0390843104410943,0.0474595198213288,0.0452261306532663,0.0122836404243439,14.738317757009346,4.809131261889664,213,1.8125,0.2272727272727272,0.5869565217391305,0.0798122065727699,0.2300469483568075,0.0422535211267605,0.028169014084507,0.028169014084507,0.0187793427230046,11.5,5.135869565217392,9,2017,7,0.0
952,21,1,0,539,2.590909090909091,0.2907801418439716,0.4698544698544699,0.0946196660482374,0.1669758812615955,0.0667903525046382,0.0092764378478664,0.0222634508348794,0.0074211502782931,21.863636363636363,4.835758835758836,222,2.090909090909091,0.3584905660377358,0.5376884422110553,0.081081081081081,0.1576576576576576,0.0765765765765765,0.009009009009009,0.0315315315315315,0.0045045045045045,18.09090909090909,4.834170854271357,9,2018,3,0.0
953,210,0,0,1257,2.7457627118644066,0.3238341968911917,0.3793418647166362,0.1360381861575179,0.1710421638822593,0.0453460620525059,0.0540970564836913,0.0628480509148766,0.0103420843277645,18.54237288135593,4.479890310786106,130,2.0,0.2448979591836734,0.6333333333333333,0.1769230769230769,0.2,0.0461538461538461,0.0461538461538461,0.0461538461538461,0.023076923076923,24.0,4.733333333333333,9,2017,4,0.0
954,470,1,0,1543,2.8450704225352115,0.2199630314232902,0.3626865671641791,0.1302657161373946,0.220349967595593,0.0349967595593,0.0421257290991574,0.0531432274789371,0.000648088139987,18.87323943661972,4.750746268656717,198,3.125,0.1904761904761904,0.5953757225433526,0.0959595959595959,0.2222222222222222,0.0303030303030303,0.0303030303030303,0.0404040404040404,0.0,21.625,4.965317919075145,9,2018,2,0.0
955,409,2,0,441,3.5,0.2710843373493976,0.4552429667519181,0.1156462585034013,0.2607709750566893,0.0657596371882086,0.0362811791383219,0.0226757369614512,0.0022675736961451,27.928571428571427,5.069053708439898,441,3.5,0.2710843373493976,0.4552429667519181,0.1156462585034013,0.2607709750566893,0.0657596371882086,0.0362811791383219,0.0226757369614512,0.0022675736961451,27.928571428571427,5.069053708439898,9,2017,5,0.0
956,504,0,0,184,2.125,0.1886792452830188,0.536144578313253,0.0978260869565217,0.1902173913043478,0.0326086956521739,0.0217391304347826,0.0271739130434782,0.0163043478260869,20.75,5.253012048192771,184,2.125,0.1886792452830188,0.536144578313253,0.0978260869565217,0.1902173913043478,0.0326086956521739,0.0217391304347826,0.0271739130434782,0.0163043478260869,20.75,5.253012048192771,9,2017,7,0.0
957,214,2,0,1274,2.426470588235294,0.3113456464379947,0.4458483754512635,0.1169544740973312,0.1805337519623233,0.0572998430141287,0.0353218210361067,0.0478806907378335,0.0015698587127158,16.294117647058822,4.883574007220217,179,2.4,0.3469387755102041,0.6451612903225806,0.0782122905027933,0.1955307262569832,0.0726256983240223,0.0223463687150838,0.0279329608938547,0.0,15.5,4.335483870967742,9,2018,3,0.0
958,505,1,0,592,3.037037037037037,0.1366459627329192,0.5127701375245579,0.0912162162162162,0.1807432432432432,0.0202702702702702,0.0168918918918918,0.0287162162162162,0.0135135135135135,18.85185185185185,5.031434184675835,25,0.5,0.125,0.7391304347826086,0.04,0.28,0.04,0.0,0.0,0.04,5.75,4.695652173913044,9,2017,4,0.0
959,506,3,0,1739,2.772727272727273,0.2666666666666666,0.4643086816720257,0.100632547441058,0.2271420356526739,0.0598044853364002,0.0276020701552616,0.0281771132834962,0.0040253018976423,23.560606060606062,5.090032154340836,641,2.6296296296296298,0.2908163265306122,0.5578947368421052,0.0920436817472698,0.2137285491419656,0.0655226209048362,0.0234009360374415,0.0296411856474258,0.0031201248049922,21.11111111111111,5.159649122807018,25,2016,12,0.0
960,252,1,0,2210,3.5754716981132075,0.2662538699690402,0.4150219298245614,0.1158371040723982,0.1764705882352941,0.0334841628959276,0.0443438914027149,0.0506787330316742,0.0031674208144796,17.20754716981132,4.71655701754386,152,3.4285714285714284,0.2040816326530612,0.671875,0.1184210526315789,0.2039473684210526,0.0263157894736842,0.0394736842105263,0.0526315789473684,0.0,18.285714285714285,5.1171875,5,2017,11,0.0
961,307,1,0,868,3.023809523809524,0.1216730038022813,0.4337837837837838,0.0910138248847926,0.2119815668202765,0.0138248847926267,0.0230414746543778,0.0299539170506912,0.0069124423963133,17.61904761904762,4.608108108108108,39,1.3333333333333333,0.0526315789473684,0.8,0.2051282051282051,0.282051282051282,0.0,0.0256410256410256,0.0512820512820512,0.0,11.666666666666666,4.8,9,2017,10,0.0
962,507,1,0,1041,2.7115384615384617,0.2204472843450479,0.4493882091212458,0.090297790585975,0.2103746397694524,0.0326609029779058,0.0336215177713736,0.031700288184438,0.0057636887608069,17.28846153846154,4.85761957730812,222,2.083333333333333,0.1780821917808219,0.6040609137055838,0.0990990990990991,0.2297297297297297,0.036036036036036,0.0225225225225225,0.018018018018018,0.0045045045045045,16.416666666666668,4.771573604060913,9,2017,8,0.0
963,508,1,0,2467,3.292929292929293,0.1977011494252873,0.4214953271028037,0.11552492906364,0.2371301175516822,0.0413457640859343,0.0283745439805431,0.0267531414673692,0.0125658694770976,21.616161616161616,5.072897196261683,376,4.142857142857143,0.2741935483870967,0.6540880503144654,0.0984042553191489,0.2313829787234042,0.0611702127659574,0.0292553191489361,0.0319148936170212,0.0106382978723404,22.714285714285715,5.20440251572327,9,2017,6,0.0
964,20,2,0,1122,3.216666666666667,0.2388535031847133,0.449353448275862,0.088235294117647,0.1916221033868092,0.0383244206773618,0.0285204991087344,0.0418894830659536,0.0044563279857397,15.466666666666669,4.615301724137931,250,3.071428571428572,0.0919540229885057,0.5120772946859904,0.068,0.28,0.02,0.012,0.008,0.012,14.785714285714286,4.560386473429952,9,2018,3,0.0
965,214,0,0,2052,2.7058823529411766,0.2565687789799072,0.4233661075766339,0.1252436647173489,0.1900584795321637,0.0540935672514619,0.026803118908382,0.0458089668615984,0.0077972709551656,14.529411764705882,5.013302486986698,170,2.230769230769231,0.3018867924528302,0.6453900709219859,0.088235294117647,0.2235294117647059,0.0588235294117647,0.0352941176470588,0.0411764705882352,0.0,10.846153846153848,5.163120567375887,9,2017,7,0.0
